Prioridade,Orçamento,Natureza,Tribunal de Origem,Autos do precatório,Valor Deferido,Situação,Local,Regime
Normal,2017,Comum,TJSC,0001657-30.2016.8.24.0500,108623.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001661-67.2016.8.24.0500,183.96,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001681-58.2016.8.24.0500,419.08,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001684-13.2016.8.24.0500,230.75,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001687-65.2016.8.24.0500,411.67,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001689-35.2016.8.24.0500,60.94,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001691-05.2016.8.24.0500,57969.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001707-56.2016.8.24.0500,33477.35,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001741-31.2016.8.24.0500,55859.27,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001768-14.2016.8.24.0500,34901.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001780-28.2016.8.24.0500,167259.51,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001793-27.2016.8.24.0500,83353.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001796-79.2016.8.24.0500,36409.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001797-64.2016.8.24.0500,36409.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001798-49.2016.8.24.0500,192116.73,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001806-26.2016.8.24.0500,54520.97,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001823-62.2016.8.24.0500,73529.28,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001825-32.2016.8.24.0500,73529.28,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001829-69.2016.8.24.0500,52394.27,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001831-39.2016.8.24.0500,52394.27,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001869-51.2016.8.24.0500,121950.24,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001927-54.2016.8.24.0500,292783.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001928-39.2016.8.24.0500,43192.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001930-09.2016.8.24.0500,46446.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001932-76.2016.8.24.0500,36372.78,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001935-31.2016.8.24.0500,43192.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001937-98.2016.8.24.0500,173352.35,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001949-15.2016.8.24.0500,75509.11,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001968-21.2016.8.24.0500,308541.31,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001970-88.2016.8.24.0500,48324.34,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001974-28.2016.8.24.0500,27130.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001977-80.2016.8.24.0500,121549.39,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0001996-86.2016.8.24.0500,26100.9,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002013-25.2016.8.24.0500,46638.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002014-10.2016.8.24.0500,46638.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002029-76.2016.8.24.0500,83279.07,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002030-61.2016.8.24.0500,83728.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002031-46.2016.8.24.0500,445.75,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002034-98.2016.8.24.0500,131.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002035-83.2016.8.24.0500,26562.86,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002036-68.2016.8.24.0500,206.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002038-38.2016.8.24.0500,230.25,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002045-30.2016.8.24.0500,201.01,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002050-52.2016.8.24.0500,27768.98,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002056-59.2016.8.24.0500,36370.38,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002070-43.2016.8.24.0500,226336.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002072-13.2016.8.24.0500,33996.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002073-95.2016.8.24.0500,33996.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002074-80.2016.8.24.0500,480296.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002075-65.2016.8.24.0500,100684.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002076-50.2016.8.24.0500,92835.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002079-05.2016.8.24.0500,92835.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002080-87.2016.8.24.0500,280422.8,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002081-72.2016.8.24.0500,280422.74,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002082-57.2016.8.24.0500,480296.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002085-12.2016.8.24.0500,695030.95,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002091-19.2016.8.24.0500,725868.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002094-71.2016.8.24.0500,504626.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002096-41.2016.8.24.0500,725868.28,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002097-26.2016.8.24.0500,196579.79,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002098-11.2016.8.24.0500,301128.71,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002099-93.2016.8.24.0500,86982.01,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002100-78.2016.8.24.0500,196579.79,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002102-48.2016.8.24.0500,213094.68,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002103-33.2016.8.24.0500,301128.71,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002106-85.2016.8.24.0500,19502.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002107-70.2016.8.24.0500,213094.68,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002108-55.2016.8.24.0500,19502.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002119-84.2016.8.24.0500,294572.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002120-69.2016.8.24.0500,133485.65,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002121-54.2016.8.24.0500,212945.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002123-24.2016.8.24.0500,212945.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002124-09.2016.8.24.0500,56325.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002125-91.2016.8.24.0500,2128746.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002128-46.2016.8.24.0500,42600.06,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002129-31.2016.8.24.0500,3065.96,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002131-98.2016.8.24.0500,42600.06,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002133-68.2016.8.24.0500,48552.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002145-82.2016.8.24.0500,44464.9,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002148-37.2016.8.24.0500,44464.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002151-89.2016.8.24.0500,362487.97,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002153-59.2016.8.24.0500,48552.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002155-29.2016.8.24.0500,48834.21,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002156-14.2016.8.24.0500,20352.1,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002160-51.2016.8.24.0500,103337.13,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002163-06.2016.8.24.0500,20352.1,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002165-73.2016.8.24.0500,20352.1,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002168-28.2016.8.24.0500,103086.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002170-95.2016.8.24.0500,80499.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002172-65.2016.8.24.0500,103337.11,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002174-35.2016.8.24.0500,80499.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002176-05.2016.8.24.0500,4162741.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002182-12.2016.8.24.0500,18632.68,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002184-79.2016.8.24.0500,114711.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002187-34.2016.8.24.0500,114711.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002189-04.2016.8.24.0500,114711.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002194-26.2016.8.24.0500,20352.1,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002208-10.2016.8.24.0500,3461520.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002323-31.2016.8.24.0500,108204.77,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002368-35.2016.8.24.0500,32657.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002374-42.2016.8.24.0500,34312.94,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002441-07.2016.8.24.0500,44621.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002442-89.2016.8.24.0500,44621.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002444-59.2016.8.24.0500,44621.78,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002445-44.2016.8.24.0500,44621.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002446-29.2016.8.24.0500,44621.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002521-68.2016.8.24.0500,77833.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002522-53.2016.8.24.0500,16113.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002523-38.2016.8.24.0500,16113.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002529-45.2016.8.24.0500,41555.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002531-15.2016.8.24.0500,176007.6,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002532-97.2016.8.24.0500,176161.5,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002536-37.2016.8.24.0500,23089.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002537-22.2016.8.24.0500,25440.79,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002538-07.2016.8.24.0500,23089.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002539-89.2016.8.24.0500,20666.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002542-44.2016.8.24.0500,25440.79,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002545-96.2016.8.24.0500,20666.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002562-35.2016.8.24.0500,28092.1,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002602-17.2016.8.24.0500,204445.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002618-68.2016.8.24.0500,44227.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002670-64.2016.8.24.0500,43217.28,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002671-49.2016.8.24.0500,43217.29,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002674-04.2016.8.24.0500,43217.29,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002688-85.2016.8.24.0500,19201.29,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002691-40.2016.8.24.0500,19201.31,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002777-11.2016.8.24.0500,55871.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002780-63.2016.8.24.0500,666906.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002796-17.2016.8.24.0500,4482.07,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002808-31.2016.8.24.0500,603938.39,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002817-90.2016.8.24.0500,1511933.04,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002825-67.2016.8.24.0500,128465.98,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002873-26.2016.8.24.0500,256624.94,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002877-63.2016.8.24.0500,49764.1,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002897-54.2016.8.24.0500,26373.5,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002907-98.2016.8.24.0500,40906.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002909-68.2016.8.24.0500,32081.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002910-53.2016.8.24.0500,32081.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002912-23.2016.8.24.0500,32081.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002914-90.2016.8.24.0500,32081.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002927-89.2016.8.24.0500,41269.48,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002941-73.2016.8.24.0500,41269.48,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0002947-80.2016.8.24.0500,527253.2,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0003002-31.2016.8.24.0500,57018.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0003003-16.2016.8.24.0500,763014.61,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0003054-27.2016.8.24.0500,5114.71,Indefinido,Estado de Santa Catarina,Especial
Normal,2017,Comum,TJSC,0003095-91.2016.8.24.0500,22483.12,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003172-03.2016.8.24.0500,64447.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003173-85.2016.8.24.0500,141317.54,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003196-31.2016.8.24.0500,16781.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003202-38.2016.8.24.0500,27226.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003210-15.2016.8.24.0500,24004.34,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003219-74.2016.8.24.0500,2058.17,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003220-59.2016.8.24.0500,3026.22,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003222-29.2016.8.24.0500,101961.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003232-73.2016.8.24.0500,60.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0000452-83.2022.5.12.0000,257097.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003268-18.2016.8.24.0500,25258.45,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003274-25.2016.8.24.0500,64401.42,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003283-84.2016.8.24.0500,29832.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003305-45.2016.8.24.0500,24031.21,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003318-44.2016.8.24.0500,31464.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003347-94.2016.8.24.0500,169599.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003354-86.2016.8.24.0500,77751.15,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003362-63.2016.8.24.0500,31774.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003365-18.2016.8.24.0500,43230.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003366-03.2016.8.24.0500,224098.97,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003367-85.2016.8.24.0500,161188.8,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003369-55.2016.8.24.0500,129239.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003370-40.2016.8.24.0500,74139.86,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003373-92.2016.8.24.0500,2630.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003376-47.2016.8.24.0500,70091.8,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003393-83.2016.8.24.0500,27677.75,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003402-45.2016.8.24.0500,14730.18,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003421-51.2016.8.24.0500,22071.27,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003428-43.2016.8.24.0500,12640.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0000460-60.2022.5.12.0000,172777.17,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003433-65.2016.8.24.0500,13268.22,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003437-05.2016.8.24.0500,21070.27,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003447-49.2016.8.24.0500,42203.61,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003455-26.2016.8.24.0500,84055.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003459-63.2016.8.24.0500,25180.04,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003462-18.2016.8.24.0500,4342.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003467-40.2016.8.24.0500,34735.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003468-25.2016.8.24.0500,34735.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003473-47.2016.8.24.0500,12050.79,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003480-39.2016.8.24.0500,17733.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003516-81.2016.8.24.0500,22267.59,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003527-13.2016.8.24.0500,38243.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003539-27.2016.8.24.0500,162019.73,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003555-78.2016.8.24.0500,19128.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003556-63.2016.8.24.0500,24223.42,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003563-55.2016.8.24.0500,1028.77,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003564-40.2016.8.24.0500,1217.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003576-54.2016.8.24.0500,18454.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003579-09.2016.8.24.0500,58618.91,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003584-31.2016.8.24.0500,5155.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003587-83.2016.8.24.0500,52984.6,Indefinido,Estado de Santa Catarina,Especial
Normal,2018,Alimentar,TJSC,0003592-08.2016.8.24.0500,14661.67,Indefinido,Estado de Santa Catarina,Especial
